img_id,asymmetry_score,border_score,color_score_red,color_score_green,color_score_blue,ground_truth_labels
PAT_325_1506_999.png,0.274,0.02,0.009,0.007,0.005,0
PAT_325_689_528.png,0.194,0.057,0.01,0.017,0.002,0
PAT_326_690_797.png,0.12,0.027,0.002,0.004,0.001,0
PAT_326_690_823.png,0.363,0.038,0.01,0.008,0.007,0
PAT_328_1738_890.png,0.483,0.017,0.003,0.004,0.007,0
PAT_328_692_681.png,0.676,0.071,0.004,0.005,0.014,0
PAT_32_44_211.png,0.307,0.025,0.008,0.005,0.011,0
PAT_330_1437_458.png,0.342,0.132,0.002,0.003,0.01,0
PAT_330_1437_506.png,0.459,0.153,0.001,0.002,0.005,0
PAT_330_1438_323.png,0.693,0.217,0.004,0.005,0.011,0
PAT_330_1440_532.png,0.504,1.0,0.006,0.004,0.004,0
PAT_330_695_296.png,0.502,0.006,0.003,0.001,0.003,0
PAT_330_695_90.png,0.066,0.652,0.01,0.008,0.002,0
PAT_330_696_894.png,0.246,0.501,0.003,0.006,0.003,0
PAT_330_697_575.png,0.301,0.624,0.003,0.004,0.009,0
PAT_330_698_211.png,0.0,0.0,0.0,0.0,0.0,0
PAT_330_698_302.png,0.0,0.0,0.0,0.0,0.0,0
PAT_333_1468_620.png,0.225,0.074,0.0,0.001,0.006,0
PAT_333_1469_499.png,0.228,0.146,0.001,0.003,0.02,0
PAT_333_702_840.png,0.239,0.348,0.001,0.004,0.01,1
PAT_334_703_907.png,0.272,0.056,0.005,0.002,0.004,0
PAT_336_705_711.png,0.0,0.0,0.0,0.0,0.0,0
PAT_337_1697_721.png,0.25,0.031,0.002,0.002,0.005,0
PAT_337_706_254.png,0.373,0.017,0.002,0.002,0.003,0
PAT_337_706_598.png,0.296,0.006,0.002,0.003,0.003,0
PAT_337_706_944.png,0.312,0.701,0.007,0.009,0.008,0
PAT_338_707_774.png,0.669,0.058,0.006,0.009,0.011,0
PAT_338_709_306.png,0.423,0.046,0.005,0.005,0.012,0
PAT_338_710_319.png,0.143,1.0,0.007,0.005,0.005,0
PAT_338_710_93.png,0.499,0.04,0.002,0.004,0.003,0
PAT_340_714_314.png,0.35,0.075,0.013,0.008,0.002,1
PAT_340_714_68.png,0.4,0.116,0.006,0.006,0.002,1
PAT_341_715_180.png,0.21,0.003,0.002,0.004,0.002,0
PAT_342_716_316.png,0.398,0.072,0.021,0.005,0.001,0
PAT_342_716_845.png,0.123,0.035,0.004,0.008,0.001,0
PAT_343_717_927.png,0.314,0.24,0.002,0.002,0.002,0
PAT_344_718_206.png,0.156,0.643,0.001,0.004,0.004,0
PAT_345_719_815.png,0.312,0.069,0.011,0.011,0.021,0
PAT_346_720_265.png,0.259,0.047,0.013,0.018,0.002,0
PAT_349_724_133.png,0.784,0.162,0.003,0.005,0.013,0
PAT_349_724_750.png,0.0,0.0,0.0,0.0,0.0,0
PAT_34_47_108.png,0.706,0.016,0.008,0.006,0.004,0
PAT_351_728_683.png,0.202,0.815,0.005,0.007,0.013,0
PAT_352_729_947.png,0.12,0.606,0.002,0.003,0.009,0
PAT_354_1814_153.png,0.24,0.033,0.002,0.003,0.005,0
PAT_354_1814_619.png,0.0,0.0,0.0,0.0,0.0,0
PAT_354_1814_726.png,0.308,0.007,0.004,0.003,0.003,0
PAT_354_1817_500.png,0.259,0.179,0.001,0.003,0.006,0
PAT_354_731_155.png,0.567,1.0,0.002,0.002,0.001,0
PAT_355_732_102.png,0.478,0.007,0.001,0.001,0.0,0
PAT_355_732_625.png,0.507,1.0,0.004,0.005,0.011,0
PAT_356_4511_960.png,0.0,0.0,0.007,0.011,0.009,0
PAT_356_735_568.png,0.633,1.0,0.004,0.006,0.015,0
PAT_356_736_188.png,0.398,0.016,0.004,0.003,0.022,0
PAT_357_737_77.png,0.31,0.923,0.004,0.005,0.005,0
PAT_358_738_837.png,0.25,0.0,0.011,0.012,0.008,0
PAT_359_1596_68.png,0.342,0.031,0.012,0.011,0.003,0
PAT_359_4450_86.png,0.512,0.048,0.005,0.005,0.003,0
PAT_359_740_46.png,0.183,0.109,0.008,0.007,0.005,0
PAT_359_741_966.png,0.923,0.06,0.009,0.009,0.012,0
PAT_359_741_973.png,0.178,1.0,0.006,0.011,0.011,0
PAT_35_48_43.png,0.364,0.692,0.003,0.004,0.011,0
PAT_360_742_768.png,0.515,0.014,0.001,0.001,0.003,0
PAT_360_742_782.png,0.0,0.0,0.0,0.0,0.0,0
PAT_361_1567_487.png,0.485,0.374,0.002,0.005,0.007,0
PAT_361_1568_456.png,0.829,0.219,0.008,0.006,0.006,0
PAT_361_743_82.png,0.441,0.467,0.002,0.002,0.0,0
PAT_362_744_283.png,0.095,0.019,0.004,0.004,0.004,0
PAT_363_745_516.png,0.0,0.0,0.004,0.003,0.004,0
PAT_363_746_18.png,0.0,0.0,0.0,0.0,0.0,0
PAT_364_748_278.png,0.272,0.141,0.003,0.004,0.005,0
PAT_364_749_377.png,0.416,0.023,0.008,0.004,0.003,0
PAT_365_750_854.png,0.221,0.006,0.006,0.004,0.006,0
PAT_365_751_709.png,0.283,0.004,0.004,0.003,0.005,0
PAT_366_2448_563.png,0.426,0.012,0.0,0.0,0.0,0
PAT_366_752_782.png,0.359,1.0,0.007,0.009,0.003,0
PAT_367_753_130.png,0.277,0.117,0.005,0.005,0.005,0
PAT_368_1652_525.png,0.47,0.415,0.002,0.001,0.004,0
PAT_368_1652_733.png,0.452,0.861,0.006,0.007,0.007,0
PAT_368_2427_803.png,0.06,0.05,0.004,0.004,0.002,0
PAT_369_755_391.png,0.307,0.03,0.005,0.005,0.005,0
PAT_369_755_733.png,0.344,0.016,0.005,0.007,0.003,0
PAT_369_756_130.png,0.506,0.051,0.005,0.005,0.005,0
PAT_36_49_935.png,0.312,1.0,0.008,0.009,0.011,0
PAT_36_50_14.png,0.464,0.01,0.002,0.002,0.008,0
PAT_370_2558_175.png,0.514,0.02,0.002,0.003,0.023,0
PAT_370_2558_573.png,0.729,0.027,0.002,0.004,0.014,0
PAT_370_758_322.png,0.567,0.005,0.001,0.0,0.0,0
PAT_372_760_267.png,0.426,0.057,0.002,0.003,0.073,0
PAT_372_760_355.png,0.237,0.149,0.005,0.004,0.013,0
PAT_373_2598_235.png,0.631,0.051,0.004,0.003,0.002,0
PAT_373_2598_514.png,0.286,0.105,0.005,0.004,0.006,0
PAT_373_761_708.png,0.374,0.192,0.001,0.001,0.004,0
PAT_374_762_794.png,0.572,0.02,0.008,0.003,0.011,0
PAT_375_763_732.png,0.26,0.336,0.004,0.004,0.004,0
PAT_375_763_980.png,0.234,0.014,0.004,0.004,0.002,0
PAT_375_764_705.png,0.507,0.125,0.003,0.004,0.022,0
PAT_377_1580_429.png,0.194,0.922,0.005,0.005,0.013,0
PAT_377_1580_534.png,0.174,0.905,0.006,0.009,0.018,0
PAT_377_768_643.png,0.263,0.033,0.01,0.011,0.004,0
PAT_378_769_36.png,0.411,0.036,0.001,0.001,0.003,0
PAT_378_770_302.png,0.325,0.714,0.005,0.009,0.006,0
PAT_379_1531_17.png,0.214,0.161,0.002,0.003,0.001,0
PAT_379_4405_969.png,0.449,1.0,0.007,0.01,0.014,0
PAT_380_1540_432.png,0.227,0.021,0.011,0.02,0.001,0
PAT_380_1540_525.png,0.429,0.015,0.001,0.0,0.001,0
PAT_380_1540_959.png,0.35,0.02,0.014,0.01,0.013,0
PAT_380_773_362.png,0.35,0.02,0.014,0.01,0.013,0
PAT_380_773_542.png,0.25,0.014,0.008,0.008,0.003,0
PAT_380_774_185.png,0.417,0.26,0.002,0.003,0.004,0
PAT_381_775_253.png,0.442,0.39,0.007,0.006,0.025,0
PAT_381_775_566.png,0.414,0.022,0.0,0.0,0.0,0
PAT_382_776_986.png,0.438,0.008,0.0,0.0,0.0,0
PAT_383_777_129.png,0.504,1.0,0.008,0.01,0.008,0
PAT_383_779_429.png,0.637,0.179,0.007,0.007,0.007,0
PAT_384_782_292.png,0.494,0.032,0.003,0.001,0.004,0
PAT_385_783_22.png,0.776,0.247,0.007,0.002,0.001,0
PAT_385_783_574.png,0.354,0.054,0.005,0.008,0.009,0
PAT_386_1554_280.png,0.377,1.0,0.004,0.002,0.011,0
PAT_386_1554_362.png,0.568,0.025,0.005,0.005,0.013,0
PAT_386_1554_455.png,0.497,0.091,0.001,0.001,0.008,0
PAT_386_784_470.png,0.803,0.073,0.002,0.004,0.008,0
PAT_386_785_536.png,0.519,0.037,0.0,0.002,0.001,0
PAT_387_1614_866.png,0.284,0.222,0.011,0.008,0.002,0
PAT_387_786_213.png,0.478,0.496,0.004,0.008,0.007,0
PAT_387_786_782.png,0.556,0.013,0.008,0.003,0.001,0
PAT_388_1589_976.png,0.266,0.943,0.007,0.007,0.007,0
PAT_388_1590_169.png,0.626,0.204,0.003,0.003,0.008,0
PAT_388_1590_328.png,0.566,0.231,0.0,0.0,0.0,0
PAT_388_1590_518.png,0.489,0.69,0.009,0.009,0.012,0
PAT_388_1592_576.png,0.414,0.015,0.005,0.009,0.002,0
PAT_388_1592_850.png,0.202,0.116,0.007,0.013,0.009,0
PAT_388_2452_548.png,0.43,0.621,0.002,0.002,0.004,0
PAT_388_4500_103.png,0.067,0.587,0.006,0.008,0.014,0
PAT_388_4500_67.png,0.521,0.15,0.024,0.003,0.019,0
PAT_388_787_818.png,0.178,0.694,0.003,0.004,0.003,0
PAT_389_2600_833.png,0.293,0.056,0.001,0.001,0.001,0
PAT_38_1002_34.png,0.343,0.01,0.006,0.003,0.003,0
PAT_38_1002_668.png,0.403,1.0,0.003,0.004,0.007,0
PAT_38_1003_226.png,0.403,1.0,0.003,0.004,0.007,0
PAT_38_1003_68.png,0.343,0.01,0.006,0.003,0.003,0
PAT_38_53_198.png,0.216,0.823,0.001,0.002,0.005,0
PAT_38_54_234.png,0.218,0.012,0.0,0.0,0.0,0
PAT_390_790_505.png,0.349,0.095,0.008,0.005,0.004,0
PAT_392_792_22.png,0.32,0.307,0.004,0.004,0.004,0
PAT_392_792_712.png,0.467,0.841,0.004,0.011,0.015,0
PAT_393_793_852.png,0.124,0.017,0.0,0.0,0.0,0
PAT_394_1562_579.png,0.379,0.02,0.003,0.005,0.004,0
PAT_394_794_235.png,0.416,1.0,0.005,0.007,0.008,0
PAT_395_795_43.png,0.346,0.036,0.009,0.009,0.014,0
PAT_396_796_394.png,0.534,0.074,0.004,0.003,0.003,0
PAT_397_797_638.png,0.166,0.011,0.001,0.001,0.007,0
PAT_397_797_742.png,0.404,0.007,0.0,0.0,0.0,0
PAT_397_798_482.png,0.397,0.008,0.002,0.0,0.004,0
PAT_398_799_163.png,0.443,0.17,0.004,0.005,0.012,0
PAT_39_55_233.png,0.333,0.0,0.003,0.004,0.004,0
PAT_400_801_376.png,0.213,0.005,0.001,0.0,0.0,0
PAT_401_4594_970.png,0.295,0.024,0.003,0.002,0.004,0
PAT_402_803_739.png,0.446,0.152,0.006,0.008,0.022,0
PAT_403_804_994.png,0.348,0.057,0.009,0.008,0.012,0
PAT_404_805_575.png,0.22,0.036,0.006,0.006,0.003,0
PAT_406_1542_301.png,0.138,0.028,0.0,0.003,0.006,0
PAT_406_1542_754.png,0.304,0.335,0.005,0.009,0.013,0
PAT_406_808_560.png,0.363,0.004,0.003,0.0,0.0,0
PAT_406_808_975.png,0.308,0.004,0.0,0.0,0.0,0
PAT_406_809_581.png,0.333,0.023,0.004,0.005,0.006,0
PAT_407_810_390.png,0.224,0.034,0.002,0.008,0.005,0
PAT_408_811_808.png,0.669,0.012,0.001,0.0,0.0,0
PAT_409_2614_24.png,0.433,0.044,0.004,0.004,0.009,0
PAT_409_2614_805.png,0.499,0.039,0.001,0.002,0.005,0
PAT_409_812_974.png,0.443,0.029,0.007,0.006,0.003,0
PAT_40_1026_312.png,0.532,0.458,0.011,0.011,0.015,0
PAT_40_56_160.png,0.273,0.012,0.002,0.004,0.005,0
PAT_40_56_499.png,0.322,0.011,0.002,0.006,0.004,0
PAT_411_815_692.png,0.367,0.052,0.001,0.004,0.021,0
PAT_412_817_232.png,0.336,0.001,0.0,0.0,0.0,0
PAT_412_818_61.png,0.601,1.0,0.007,0.007,0.019,0
PAT_413_819_268.png,0.289,0.072,0.003,0.005,0.009,0
PAT_413_819_550.png,0.585,0.026,0.005,0.004,0.011,0
PAT_414_822_420.png,0.674,0.394,0.005,0.007,0.008,0
PAT_416_824_540.png,0.337,0.209,0.005,0.006,0.006,0
PAT_416_826_123.png,0.326,0.388,0.003,0.006,0.003,0
PAT_417_3537_45.png,0.292,0.061,0.001,0.005,0.005,0
PAT_417_828_723.png,0.72,0.514,0.009,0.009,0.009,0
PAT_419_2767_323.png,0.44,0.01,0.003,0.003,0.005,0
PAT_419_2768_910.png,0.533,0.101,0.001,0.002,0.003,0
PAT_419_832_706.png,0.359,0.066,0.004,0.005,0.009,0
PAT_419_833_148.png,0.44,0.01,0.003,0.003,0.005,0
PAT_41_57_2.png,0.246,0.052,0.002,0.004,0.008,0
PAT_420_834_450.png,0.268,0.274,0.002,0.002,0.003,0
PAT_420_834_948.png,0.917,0.166,0.002,0.007,0.008,0
PAT_422_837_617.png,0.426,0.246,0.004,0.005,0.007,0
PAT_422_837_683.png,0.259,0.012,0.003,0.005,0.002,0
PAT_423_839_596.png,0.0,0.0,0.0,0.0,0.0,0
PAT_423_839_717.png,0.445,0.017,0.008,0.007,0.001,0
PAT_425_841_644.png,0.393,0.231,0.004,0.004,0.003,0
PAT_426_842_458.png,0.218,0.122,0.006,0.012,0.001,0
PAT_428_845_189.png,0.386,0.208,0.004,0.004,0.0,0
PAT_42_58_13.png,0.388,0.019,0.003,0.006,0.006,0
PAT_430_847_315.png,0.308,0.045,0.002,0.002,0.011,0
PAT_430_848_476.png,0.359,0.017,0.005,0.005,0.008,0
PAT_430_848_550.png,0.413,0.332,0.006,0.006,0.008,0
PAT_431_850_472.png,0.294,0.084,0.001,0.001,0.013,0
PAT_432_851_386.png,0.289,0.35,0.002,0.002,0.024,0
PAT_432_851_560.png,0.285,0.309,0.002,0.001,0.011,0
PAT_433_2650_417.png,0.273,0.108,0.002,0.004,0.008,0
PAT_433_852_20.png,0.352,1.0,0.001,0.003,0.01,1
PAT_435_854_68.png,0.109,0.542,0.015,0.013,0.007,0
PAT_437_857_425.png,0.576,0.027,0.004,0.004,0.008,0
PAT_439_2887_834.png,0.259,0.155,0.004,0.003,0.001,0
PAT_439_859_283.png,0.194,0.135,0.009,0.011,0.003,0
PAT_439_859_84.png,0.0,0.0,0.0,0.0,0.0,0
PAT_43_1017_483.png,0.078,0.026,0.002,0.003,0.001,0
PAT_43_61_210.png,0.345,0.052,0.002,0.004,0.003,0
PAT_441_2868_663.png,0.309,0.005,0.001,0.0,0.0,0
PAT_441_861_415.png,0.289,0.033,0.003,0.003,0.002,0
PAT_441_861_542.png,0.445,0.05,0.007,0.007,0.005,0
PAT_442_863_795.png,0.605,0.117,0.006,0.005,0.003,0
PAT_443_864_894.png,0.149,0.018,0.008,0.009,0.007,0
PAT_445_871_524.png,0.474,0.729,0.004,0.006,0.022,0
PAT_447_873_329.png,0.272,0.104,0.006,0.005,0.01,0
PAT_448_875_81.png,0.307,0.04,0.007,0.008,0.002,0
PAT_44_63_151.png,0.845,0.048,0.0,0.002,0.005,0
PAT_451_878_634.png,0.356,0.155,0.005,0.005,0.002,0
PAT_451_878_890.png,0.402,0.083,0.001,0.001,0.0,0
PAT_452_882_896.png,0.608,0.251,0.006,0.004,0.014,0
PAT_453_883_719.png,0.552,0.12,0.004,0.006,0.001,0
PAT_454_884_28.png,0.271,1.0,0.0,0.0,0.0,0
PAT_455_885_115.png,0.482,0.689,0.009,0.009,0.009,0
PAT_456_887_499.png,0.303,0.028,0.005,0.008,0.006,0
PAT_456_888_961.png,0.0,0.0,0.0,0.0,0.0,0
PAT_457_889_346.png,0.496,0.204,0.004,0.004,0.033,0
PAT_457_890_255.png,0.748,0.119,0.012,0.006,0.006,0
PAT_458_891_709.png,0.182,0.018,0.004,0.003,0.004,0
PAT_459_892_804.png,0.418,0.065,0.003,0.003,0.039,0
PAT_45_65_551.png,0.306,0.026,0.001,0.002,0.005,0
PAT_45_66_822.png,0.645,0.025,0.0,0.0,0.0,1
PAT_460_893_307.png,0.375,0.046,0.004,0.004,0.004,0
PAT_460_893_883.png,0.42,0.143,0.003,0.006,0.012,0
PAT_460_894_242.png,0.136,0.67,0.002,0.004,0.006,0
PAT_460_894_401.png,0.696,0.031,0.001,0.002,0.003,0
PAT_460_894_429.png,0.366,0.104,0.004,0.006,0.017,0
PAT_461_895_72.png,0.27,0.132,0.001,0.003,0.041,0
PAT_462_896_893.png,0.292,0.446,0.008,0.008,0.021,0
PAT_463_897_440.png,0.112,0.039,0.007,0.006,0.002,0
PAT_464_1794_271.png,0.0,0.0,0.001,0.002,0.001,0
PAT_464_1794_78.png,0.28,0.196,0.003,0.003,0.006,0
PAT_464_899_646.png,0.547,0.032,0.001,0.003,0.022,0
PAT_464_900_548.png,0.4,0.025,0.002,0.003,0.009,0
PAT_465_901_106.png,0.143,0.143,0.004,0.007,0.02,0
PAT_465_901_627.png,0.214,0.253,0.005,0.007,0.009,0
PAT_466_903_893.png,0.324,0.203,0.002,0.003,0.008,0
PAT_467_904_235.png,0.354,0.072,0.003,0.004,0.0,0
PAT_467_904_535.png,0.444,0.1,0.008,0.01,0.003,0
PAT_467_904_776.png,0.482,0.038,0.002,0.007,0.005,0
PAT_468_4775_268.png,0.625,0.139,0.008,0.002,0.001,0
PAT_468_905_765.png,0.592,0.243,0.006,0.008,0.009,0
PAT_46_879_225.png,0.245,0.036,0.002,0.003,0.002,0
PAT_46_879_386.png,0.229,0.047,0.005,0.005,0.004,0
PAT_46_880_140.png,0.208,0.088,0.003,0.017,0.002,0
PAT_46_880_308.png,0.286,0.021,0.001,0.015,0.001,0
PAT_46_881_14.png,0.43,0.029,0.004,0.002,0.002,0
PAT_46_881_939.png,0.193,1.0,0.004,0.004,0.003,0
PAT_470_908_103.png,0.522,0.699,0.005,0.008,0.009,0
PAT_471_909_344.png,0.603,0.007,0.0,0.0,0.0,0
PAT_471_909_353.png,0.505,0.027,0.005,0.006,0.006,0
PAT_471_909_394.png,0.568,0.024,0.0,0.0,0.0,0
PAT_472_910_453.png,0.284,0.02,0.006,0.001,0.002,0
PAT_473_911_610.png,0.534,0.036,0.007,0.005,0.012,0
PAT_473_911_630.png,0.366,0.01,0.007,0.004,0.003,0
PAT_474_912_879.png,0.397,0.052,0.007,0.006,0.01,0
PAT_475_913_874.png,0.323,0.018,0.006,0.005,0.003,0
PAT_477_915_389.png,0.399,1.0,0.004,0.006,0.012,0
PAT_478_1829_141.png,0.494,0.005,0.0,0.0,0.0,0
PAT_478_1829_281.png,0.368,0.032,0.007,0.007,0.007,0
PAT_478_916_806.png,0.31,0.014,0.003,0.003,0.003,0
PAT_478_916_979.png,0.283,1.0,0.008,0.011,0.016,0
PAT_479_917_41.png,0.432,0.469,0.005,0.005,0.013,0
PAT_479_917_598.png,0.388,0.219,0.002,0.002,0.009,0
PAT_479_919_97.png,0.506,1.0,0.003,0.005,0.006,0
PAT_480_921_1.png,0.519,0.649,0.005,0.007,0.004,0
PAT_481_923_186.png,0.167,0.0,0.009,0.008,0.009,0
PAT_482_2928_201.png,0.33,0.029,0.004,0.002,0.0,0
PAT_482_924_134.png,0.194,0.015,0.005,0.006,0.003,0
PAT_483_925_716.png,0.58,0.036,0.002,0.006,0.008,0
PAT_484_926_624.png,0.279,0.073,0.004,0.007,0.002,0
PAT_485_928_796.png,0.32,0.022,0.008,0.01,0.018,0
PAT_486_929_274.png,0.498,0.067,0.009,0.011,0.019,1
PAT_486_929_317.png,0.448,0.129,0.002,0.004,0.012,1
PAT_487_930_973.png,0.516,0.007,0.004,0.0,0.001,0
PAT_488_931_321.png,0.236,0.009,0.003,0.002,0.002,0
PAT_489_932_138.png,0.295,0.03,0.001,0.002,0.004,0
PAT_48_74_309.png,0.359,0.209,0.01,0.01,0.011,0
PAT_48_74_402.png,0.107,0.055,0.007,0.009,0.005,0
PAT_490_933_17.png,0.594,0.408,0.002,0.002,0.003,0
PAT_490_933_352.png,0.421,0.334,0.003,0.004,0.005,0
PAT_491_934_46.png,0.339,0.229,0.003,0.003,0.003,0
PAT_492_1782_752.png,0.125,1.0,0.007,0.004,0.005,0
PAT_492_1784_50.png,0.435,0.045,0.012,0.003,0.007,0
PAT_492_4723_890.png,0.661,0.083,0.001,0.003,0.003,0
PAT_492_937_126.png,0.417,0.122,0.002,0.004,0.009,0
PAT_492_937_43.png,0.58,0.05,0.001,0.002,0.006,0
PAT_492_937_958.png,0.684,0.047,0.003,0.005,0.013,0
PAT_493_1862_360.png,0.389,0.534,0.004,0.003,0.028,0
PAT_493_3016_512.png,0.697,0.377,0.002,0.003,0.008,0
PAT_494_939_518.png,0.404,0.015,0.006,0.004,0.012,0
PAT_495_941_26.png,0.224,0.748,0.005,0.008,0.014,1
PAT_497_943_580.png,0.517,0.163,0.002,0.005,0.014,0
PAT_498_944_488.png,0.672,0.178,0.005,0.004,0.003,0
PAT_499_945_878.png,0.492,0.09,0.006,0.003,0.002,0
PAT_49_75_326.png,0.0,0.0,0.0,0.0,0.0,0
PAT_500_947_77.png,0.12,1.0,0.004,0.004,0.004,0
PAT_503_949_409.png,0.438,0.124,0.007,0.007,0.011,0
PAT_503_950_368.png,0.774,1.0,0.007,0.007,0.009,0
PAT_503_950_552.png,0.469,1.0,0.004,0.005,0.01,0
PAT_504_953_569.png,0.24,0.056,0.002,0.003,0.002,0
PAT_505_3200_856.png,0.209,1.0,0.005,0.009,0.009,0
PAT_505_951_710.png,0.261,0.009,0.003,0.005,0.006,0
PAT_506_957_377.png,0.313,0.457,0.004,0.006,0.006,0
PAT_507_954_812.png,0.315,0.125,0.005,0.006,0.004,0
PAT_50_76_296.png,0.275,0.087,0.002,0.002,0.017,0
PAT_50_76_728.png,0.319,0.044,0.002,0.007,0.046,0
PAT_510_959_174.png,0.239,0.293,0.004,0.005,0.006,0
PAT_510_959_985.png,0.62,0.304,0.003,0.002,0.027,0
PAT_512_962_998.png,0.324,0.004,0.005,0.003,0.002,0
PAT_513_964_343.png,0.396,1.0,0.008,0.005,0.03,0
PAT_513_964_447.png,0.434,0.225,0.005,0.004,0.005,0
PAT_513_965_496.png,0.351,0.336,0.001,0.002,0.014,0
PAT_514_967_300.png,0.324,0.012,0.004,0.006,0.005,0
PAT_514_967_908.png,0.583,1.0,0.004,0.005,0.005,0
PAT_514_968_269.png,0.517,0.132,0.002,0.002,0.003,0
PAT_514_969_187.png,0.042,1.0,0.004,0.004,0.003,0
PAT_514_969_995.png,0.639,0.149,0.004,0.005,0.004,0
PAT_516_966_57.png,0.405,0.546,0.004,0.006,0.009,0
PAT_517_971_88.png,0.188,0.494,0.002,0.003,0.024,0
PAT_517_972_845.png,0.333,0.785,0.006,0.008,0.011,0
PAT_519_979_104.png,0.394,0.017,0.004,0.006,0.005,0
PAT_51_78_959.png,0.537,0.165,0.001,0.001,0.003,0
PAT_520_983_221.png,0.0,0.0,0.0,0.0,0.0,0
PAT_520_983_932.png,0.348,0.012,0.004,0.006,0.008,0
PAT_521_984_412.png,0.0,0.0,0.0,0.002,0.003,0
PAT_522_3168_747.png,0.203,0.295,0.005,0.006,0.005,0
PAT_522_3174_761.png,0.248,0.03,0.005,0.003,0.0,0
PAT_522_985_991.png,0.496,0.349,0.005,0.006,0.007,0
PAT_522_986_305.png,0.267,1.0,0.006,0.007,0.013,0
PAT_522_986_800.png,0.263,0.014,0.0,0.0,0.0,0
PAT_523_988_851.png,0.138,0.049,0.006,0.008,0.008,0
PAT_523_988_900.png,0.041,0.226,0.002,0.004,0.003,0
PAT_524_987_738.png,0.567,0.291,0.009,0.008,0.009,0
PAT_526_3205_611.png,0.176,1.0,0.007,0.006,0.004,0
PAT_526_991_109.png,0.451,0.106,0.005,0.005,0.005,0
PAT_527_1359_165.png,0.381,0.014,0.003,0.002,0.003,0
PAT_527_1360_225.png,0.391,0.598,0.002,0.002,0.007,0
PAT_528_3072_615.png,0.423,0.54,0.009,0.008,0.012,0
PAT_528_992_124.png,0.731,0.033,0.001,0.003,0.005,0
PAT_528_993_589.png,0.423,0.54,0.009,0.008,0.012,0
PAT_529_994_419.png,0.628,0.383,0.004,0.001,0.006,0
PAT_530_999_696.png,0.199,0.002,0.0,0.0,0.0,0
PAT_531_1004_189.png,0.317,0.048,0.004,0.005,0.003,0
PAT_531_1004_792.png,0.442,1.0,0.003,0.004,0.006,0
PAT_531_3079_652.png,0.454,0.902,0.004,0.008,0.014,0
PAT_532_1007_854.png,0.412,0.084,0.003,0.006,0.019,0
PAT_532_3216_633.png,0.265,1.0,0.004,0.006,0.011,0
PAT_534_1009_924.png,0.446,0.294,0.003,0.003,0.008,0
PAT_535_1010_303.png,0.394,0.012,0.009,0.016,0.002,0
PAT_535_1011_567.png,0.434,0.006,0.002,0.006,0.0,0
PAT_535_1012_145.png,0.27,0.004,0.001,0.001,0.001,0
PAT_536_3227_442.png,0.475,0.237,0.002,0.007,0.006,0
PAT_537_1014_452.png,0.552,0.215,0.004,0.004,0.004,0
PAT_537_1014_961.png,0.426,0.039,0.002,0.003,0.002,0
PAT_539_1023_878.png,0.134,0.026,0.003,0.005,0.006,0
PAT_539_1023_928.png,0.127,0.042,0.003,0.003,0.005,0
PAT_53_1144_892.png,0.507,0.642,0.006,0.007,0.01,0
PAT_53_1370_245.png,0.228,0.953,0.007,0.008,0.006,0
PAT_53_1370_288.png,0.209,0.77,0.006,0.006,0.005,0
PAT_53_81_194.png,0.374,0.013,0.001,0.001,0.001,0
PAT_53_81_522.png,0.573,0.045,0.01,0.01,0.009,0
PAT_53_82_657.png,0.344,0.167,0.012,0.006,0.011,0
PAT_53_82_940.png,0.385,0.104,0.011,0.004,0.006,0
PAT_540_1016_644.png,0.707,0.1,0.001,0.002,0.002,0
PAT_541_3303_228.png,0.158,0.022,0.003,0.004,0.005,0
PAT_544_1028_226.png,0.712,0.623,0.005,0.005,0.005,0
PAT_544_3299_671.png,0.526,0.196,0.003,0.004,0.011,0
PAT_545_1029_650.png,0.509,0.054,0.004,0.005,0.001,0
PAT_545_1030_854.png,0.406,0.132,0.007,0.008,0.001,0
PAT_545_1031_428.png,0.499,0.073,0.004,0.005,0.001,0
PAT_547_1033_445.png,0.233,0.112,0.006,0.005,0.003,0
PAT_547_1033_911.png,0.365,0.137,0.005,0.005,0.011,0
PAT_549_1043_36.png,0.451,0.032,0.002,0.001,0.002,0
PAT_549_1043_676.png,0.396,0.079,0.002,0.002,0.007,0
PAT_54_83_405.png,0.188,0.036,0.003,0.006,0.003,0
PAT_550_1045_81.png,0.684,0.014,0.0,0.0,0.001,0
PAT_551_1047_567.png,0.52,0.054,0.013,0.016,0.023,0
PAT_553_1049_461.png,0.314,0.065,0.008,0.008,0.002,0
PAT_554_1051_301.png,0.226,0.25,0.004,0.004,0.005,0
PAT_557_1058_309.png,0.299,0.479,0.01,0.008,0.002,0
PAT_558_1072_486.png,0.33,0.579,0.005,0.005,0.005,0
PAT_559_1093_774.png,0.378,0.007,0.001,0.002,0.002,0
PAT_55_84_506.png,0.639,0.234,0.004,0.004,0.003,0
PAT_55_85_884.png,0.461,0.038,0.002,0.003,0.004,0
PAT_561_1068_557.png,0.495,0.088,0.003,0.004,0.019,0
PAT_561_1068_909.png,0.62,0.051,0.001,0.002,0.013,0
PAT_561_1069_418.png,0.514,0.059,0.002,0.002,0.001,0
PAT_562_1110_360.png,0.68,0.075,0.007,0.01,0.003,0
PAT_563_1070_63.png,0.568,0.159,0.003,0.004,0.013,0
PAT_564_1079_31.png,0.193,0.583,0.002,0.003,0.009,0
